filename,gt,pred,TP,FP,FN,avg_conf
image26_jpg.rf.759b6b31bd9659361b0734cfa5eea622.jpg,0,14,0,14,0,0.796385469181197
image26_jpg.rf.e770a7327d30b19eaef52398324b75e7.jpg,0,13,0,13,0,0.6740502279538375
image26_jpg.rf.edffd72b1250e264ddcce8daf32c3181.jpg,0,13,0,13,0,0.8241487328822796
image27_jpg.rf.09ac5928bf2961003fae136242a29820.jpg,0,13,0,13,0,0.7698343556660873
image27_jpg.rf.20097157dc81c0c4d8e2f7e967eed674.jpg,0,16,0,16,0,0.7556390687823296
image27_jpg.rf.9d2a847eb443457633b6904ebfc912c9.jpg,0,15,0,15,0,0.7896184225877126
image28_jpg.rf.2bf13b0a405d67f9ac467554ad47700c.jpg,0,13,0,13,0,0.8236640600057749
image28_jpg.rf.75532ad7c91ca7a2b26f487cfceae63b.jpg,0,14,0,14,0,0.798432890857969
image28_jpg.rf.c04a3c4c9f66074d9e6c5514c6d4744c.jpg,0,11,0,11,0,0.7473115975206549
image29_jpg.rf.568740367cbc2ce3abe15bdd4070eda6.jpg,0,13,0,13,0,0.7874813263232892
image29_jpg.rf.8cbfebfc39ba3a41b30f33d974a97753.jpg,0,13,0,13,0,0.7359300485024085
image29_jpg.rf.c5eedd75cf4080d443e94226b1d79ee2.jpg,0,8,0,8,0,0.7722421064972878
image31_jpg.rf.2b531685f159eed47ab0014db158cff4.jpg,0,30,0,30,0,0.5416392048199972
image31_jpg.rf.571a055c67dda20675c86f13ed5e1449.jpg,0,40,0,40,0,0.49091789647936823
image31_jpg.rf.83451ec169d49729931d113de07c09da.jpg,0,32,0,32,0,0.5484197987243533
image32_jpg.rf.68363ba554b3c32d9dd6eb91577690dc.jpg,0,37,0,37,0,0.4757224393857492
image32_jpg.rf.a29dd854fca99ca8abe41526a0f78add.jpg,0,36,0,36,0,0.558123047153155
image32_jpg.rf.dd0c8a933a398edd5cfec5a3411fe78f.jpg,0,15,0,15,0,0.5190297345320384
image34_jpg.rf.64cb11fde79993ea92b026616e74a60f.jpg,0,22,0,22,0,0.5707757757468657
image34_jpg.rf.9400f9f105f6a5d1b1a10fd18717f5c4.jpg,0,29,0,29,0,0.566181676141147
image34_jpg.rf.c5542e98a4b12ef25d720a40a70b74ea.jpg,0,12,0,12,0,0.6672277078032494
image35_jpg.rf.4e50343463e80884c10d268474d7f19b.jpg,0,8,0,8,0,0.6083467900753021
image35_jpg.rf.b1225ca766e66a4767da79a608d5dd28.jpg,0,10,0,10,0,0.7193095564842225
image35_jpg.rf.db6a672d9e948a49c3a60c41eee6f4ce.jpg,0,7,0,7,0,0.5681574600083488
image37_jpg.rf.0353d73e08044a9a5f27b26bfa21e7ef.jpg,0,6,0,6,0,0.6729369163513184
image37_jpg.rf.7c706b1cbb465e814ef1a9f83d5bb324.jpg,0,9,0,9,0,0.6224896179305183
image37_jpg.rf.a179e74417cc29ad7b55ba681263ad9e.jpg,0,8,0,8,0,0.7239229343831539
image38_jpg.rf.4d4b4cdb86be7fae08e482a8e3256804.jpg,0,9,0,9,0,0.7145900726318359
image38_jpg.rf.d7d911b3c2746cf8fcd37228d222d492.jpg,0,7,0,7,0,0.7710721875940051
image38_jpg.rf.e1dc1b974c839b990a748e00a161ca79.jpg,0,12,0,12,0,0.618676928182443
image41_jpg.rf.5651da270d1de1059381d170fa6941c0.jpg,0,12,0,12,0,0.7670595124363899
image41_jpg.rf.a5418f079c410d020cd6ddc63944291c.jpg,0,9,0,9,0,0.7468463844723172
image41_jpg.rf.c2968b89a8c71f0584df18593ec16d70.jpg,0,15,0,15,0,0.776494973897934
image43_jpg.rf.0fdb4054bcd20696ba8950f810ae4708.jpg,0,14,0,14,0,0.7445124472890582
image43_jpg.rf.85bd913d724070514bac8e02c2e92ec1.jpg,0,11,0,11,0,0.7761650302193381
image43_jpg.rf.df569660eca9d408804b24588c770c5a.jpg,0,11,0,11,0,0.7628609836101532
image45_jpg.rf.8eb111147fd51356b776f5a616237cf0.jpg,0,18,0,18,0,0.6515597353378931
image45_jpg.rf.db8881e5f6e47cb0e5608c988ca473f7.jpg,0,17,0,17,0,0.6765294583404765
image45_jpg.rf.e42dcfb6126ad0f9ce8d1ad3717d3610.jpg,0,13,0,13,0,0.7407126312072461
image49_jpg.rf.16461d119462663d4648e31995bee6e2.jpg,0,12,0,12,0,0.8433735420306524
image49_jpg.rf.bb5287d3c55035db0ffd7befa4d0e253.jpg,0,17,0,17,0,0.6826849159072427
image49_jpg.rf.d5404b899bbc17cb7f50a3ededd851c1.jpg,0,13,0,13,0,0.8317667841911316
image50_jpg.rf.98779280a7f5e728932406a2e237ec93.jpg,0,14,0,14,0,0.7721067879881177
image50_jpg.rf.994c500e84d18c8781e24ffb252a6e09.jpg,0,13,0,13,0,0.7520395540274106
image50_jpg.rf.a3ff2b2e550339f015334ee2eee79693.jpg,0,12,0,12,0,0.8002437154452006
image52_jpg.rf.064b37665acf6e26f44872c3d0ac411f.jpg,0,19,0,19,0,0.7232931334721414
image52_jpg.rf.11c60182198d3378d25651ca6d8c9c10.jpg,0,14,0,14,0,0.8155696817806789
image52_jpg.rf.23f4b39aed6cf3469fad57f5beacec4b.jpg,0,11,0,11,0,0.7868369817733765
image53_jpg.rf.0c9d414e1c7ef4573a2c46edec906e1e.jpg,0,5,0,5,0,0.8944934368133545
image53_jpg.rf.17dab1cdc213a0a84f2edec5fe69afc8.jpg,0,6,0,6,0,0.732642243305842
image53_jpg.rf.61341ed7ceeedb62b053c477194a8f61.jpg,0,7,0,7,0,0.790989807673863
image54_jpg.rf.638f1c683080ed4ab8a0da2c178a6c5d.jpg,0,9,0,9,0,0.655776623222563
image54_jpg.rf.d997d8966bb4804dad3708641d0a8674.jpg,0,6,0,6,0,0.7828069180250168
image54_jpg.rf.ece76bd958be005f796595106bdcb6af.jpg,0,5,0,5,0,0.9019258975982666
image56_jpg.rf.0924e76d29959fe5f89faf5cb194b81b.jpg,0,2,0,2,0,0.5546706318855286
image56_jpg.rf.6b0f0065f9e0b0aab05fb643e560f373.jpg,0,0,0,0,0,0
image56_jpg.rf.fcf6dffe08997232006c105aea26dc27.jpg,0,0,0,0,0,0
image57_jpg.rf.047ffeeaa46f93a4402f0a19a0f33ea4.jpg,0,3,0,3,0,0.5270832578341166
image_109_jpg.rf.5f05578823175910515e45a433a8adc6.jpg,1,1,1,0,0,0.9124038219451904
image_109_jpg.rf.cf865cac71390b908c3b584cdfaa1d63.jpg,1,1,1,0,0,0.8940518498420715
image_109_jpg.rf.e085f658acc5d66bc94281bc09d141ee.jpg,1,1,1,0,0,0.9121958017349243
image_1110_jpg.rf.ba96e8f008fbdc5edca2db928cc148af.jpg,1,1,1,0,0,0.8760650157928467
image_1110_jpg.rf.de3e6e3f2442cc34e8b892a8f0db1b79.jpg,1,1,1,0,0,0.8975919485092163
image_1110_jpg.rf.f2bac8c05eee96783d2c7bbb512d3509.jpg,1,1,1,0,0,0.9020233750343323
image_1117_jpg.rf.4331d9fe20b59519013614cd5f373de7.jpg,1,2,1,1,0,0.7097354531288147
image_1117_jpg.rf.85cad7c39ba3224218e24f8c0369df3f.jpg,1,2,1,1,0,0.6850814074277878
image_1117_jpg.rf.a7b0222be51900a530c07668bc1ef689.jpg,1,1,1,0,0,0.8976333141326904
image_111_jpg.rf.11d52c57c0a5e5d6fb9359d6c334314b.jpg,1,1,1,0,0,0.9274691343307495
image_111_jpg.rf.74a2840c799c0711d79bde0567e1c246.jpg,1,1,1,0,0,0.9253333806991577
image_111_jpg.rf.ceee6ea66b6ec1b02ffa4372cbd629c7.jpg,1,1,1,0,0,0.9171923995018005
image_1124_jpg.rf.39b260a9bebd06fc8616ef637f53e4d4.jpg,1,1,1,0,0,0.9074203968048096
image_1124_jpg.rf.b2e15ce05f18d0655d95e9702e2b4abf.jpg,1,1,1,0,0,0.9146764874458313
image_1124_jpg.rf.bbcd8bbf59d07f47af68cda014a2e16a.jpg,1,1,1,0,0,0.9210212230682373
image_1129_jpg.rf.16e82f72a5d259a9287599d2d2695a5d.jpg,1,1,1,0,0,0.8907884359359741
image_1129_jpg.rf.286d82fd506956155e799496a8cfc7ef.jpg,1,1,1,0,0,0.896003007888794
image_1129_jpg.rf.6dfbb2e5a95402d9fda7006eab3c55fe.jpg,1,1,1,0,0,0.8940936923027039
image_112_jpg.rf.7e2160c65468c871e47f5f30a40e3205.jpg,1,1,1,0,0,0.9111720323562622
image_112_jpg.rf.87a0e9a408d096ae49dd8e3fc3d7f162.jpg,1,1,1,0,0,0.9063438773155212
image_112_jpg.rf.caa41434fe8ae2950112949e041be200.jpg,1,1,1,0,0,0.9017629027366638
image_113_jpg.rf.2d652a6d33defbcb6c7d76de733fc012.jpg,1,1,1,0,0,0.918175458908081
image_113_jpg.rf.442f3331938f04bec050be4fd8f4ca00.jpg,1,1,1,0,0,0.9118568301200867
image_113_jpg.rf.8bee60e0029a53b9dc35ca4571b91170.jpg,1,1,1,0,0,0.9056172966957092
image_114_jpg.rf.3f56d48bd4d7a814f48bcdb95024d3cd.jpg,1,1,1,0,0,0.9024441242218018
image_114_jpg.rf.763bcea08a7e6720cec95419df8c1cf5.jpg,1,1,1,0,0,0.9049170017242432
image_114_jpg.rf.b90fbfcd6ce175581a92dc68a0760b02.jpg,1,1,1,0,0,0.9017683267593384
image_1153_jpg.rf.46f66ac5ef7377fe8650c39bdf13fe84.jpg,1,1,1,0,0,0.8855851292610168
image_1153_jpg.rf.c6f22153b1a74ecada93469c26b9c3dd.jpg,1,1,1,0,0,0.8912892937660217
image_1153_jpg.rf.d8cfd8a929c3e7b83590503c5e20a9e5.jpg,1,1,1,0,0,0.8548837304115295
image_1154_jpg.rf.2a843feea9424b7155b466f342f24242.jpg,1,1,1,0,0,0.9215394854545593
image_1154_jpg.rf.ea845f19f2be10785b2041b35bf74a30.jpg,1,1,1,0,0,0.7589325308799744
image_1154_jpg.rf.ff2e001dfeebf7c7f62354bfa3a491a3.jpg,1,1,1,0,0,0.9198580980300903
image_115_jpg.rf.44ecf77068f3b3fd290b3c82c5a00d8e.jpg,1,1,1,0,0,0.9031001329421997
image_115_jpg.rf.5a919a70067664c908bc482f8b68e3cb.jpg,1,1,1,0,0,0.9111982583999634
image_115_jpg.rf.748a6910097baf261eee0557d1809ca7.jpg,1,1,1,0,0,0.9056211113929749
image_1168_jpg.rf.20b8a215cb8ba3f8ecec32fa5ea68ce9.jpg,1,1,1,0,0,0.8886660933494568
image_1168_jpg.rf.289e03b1aa01f09246eebde7c03c8e19.jpg,1,1,1,0,0,0.8873939514160156
image_1168_jpg.rf.52f83d9de103fb7aafda65085cde73f2.jpg,1,1,1,0,0,0.9072344303131104
image_116_jpg.rf.246b909f52d1245ecfbe18818e8f1ef5.jpg,1,1,1,0,0,0.9007759690284729
image_116_jpg.rf.7323906dd06621fe56a924daf93a1fa5.jpg,1,1,1,0,0,0.9073894619941711
image_116_jpg.rf.d4d49d7e54ac9850bb3bf061974e7913.jpg,1,1,1,0,0,0.8930851817131042
image_1175_jpg.rf.0f2abb8116b6f3cfe09025a75a795e48.jpg,1,1,1,0,0,0.8973351120948792
image_1175_jpg.rf.94cf23e415d60c70f643228551a13f3e.jpg,1,1,1,0,0,0.918997049331665
image_1175_jpg.rf.bb43b39e252fe878995b18bcdb8e8aeb.jpg,1,2,1,1,0,0.8401471674442291
image_1183_jpg.rf.0cf364627addb0d87f419ea86f889f64.jpg,2,2,2,0,0,0.9200948476791382
image_1183_jpg.rf.931627b9b2120f753223a6f03712a3e9.jpg,2,2,2,0,0,0.9226349890232086
image_1183_jpg.rf.fd0626a159ef6bc31e11763d98881691.jpg,2,2,2,0,0,0.9139250814914703
image_1184_jpg.rf.276dbe3880da50372a5fd81c0f953e03.jpg,3,3,3,0,0,0.944174071153005
image_1184_jpg.rf.320fdde9fd367279b51fb100d246b425.jpg,3,3,3,0,0,0.914290189743042
image_1184_jpg.rf.683265df1dad0090b0e1530fa45d64f6.jpg,3,3,3,0,0,0.9250358541806539
image_118_jpg.rf.21116f2e7f78089c806b60664ae5ff68.jpg,1,2,1,1,0,0.5875297784805298
image_118_jpg.rf.41655ca7aafb01e9e62ecf686d8a285d.jpg,1,1,1,0,0,0.8644784092903137
image_118_jpg.rf.c498b732a4277aedb9d7bc227d84030f.jpg,1,1,1,0,0,0.8315515518188477
image_1195_jpg.rf.208bae0c45a5a3c8192871495f3aa1dd.jpg,1,1,1,0,0,0.916183590888977
image_1195_jpg.rf.3775f7207095960bab07c85c39e9d1ff.jpg,1,1,1,0,0,0.8730063438415527
image_1195_jpg.rf.8e8dd2cda0b7b04dfa3ad835a0bc1cea.jpg,1,1,1,0,0,0.9166386127471924
image_1202_jpg.rf.16e97b74706bd7fa34e969493e5b2a15.jpg,1,1,1,0,0,0.9214691519737244
image_1202_jpg.rf.b7749ea62df09e7bc0a88767cfb79879.jpg,1,1,1,0,0,0.9351053833961487
image_1202_jpg.rf.d4f6c5eaf71d993ec7e4773dd567c0c4.jpg,1,1,1,0,0,0.9094948768615723
image_121_jpg.rf.0a2dcf4466fa837280bbc44f9fc2ab28.jpg,1,1,1,0,0,0.9010096788406372
image_121_jpg.rf.28fceaaf176843def9573447cac0e4b8.jpg,1,1,1,0,0,0.884009063243866
image_121_jpg.rf.909fd2abc8926fc57d9d6ff300078eee.jpg,1,1,1,0,0,0.8932210803031921
image_1222_jpg.rf.0f955e47750b5caf17c2d5b41aebbe12.jpg,1,1,1,0,0,0.9101434946060181
image_1222_jpg.rf.43137a7b758c37c536b28eaa4fa2b8af.jpg,1,1,1,0,0,0.9204941987991333
image_1222_jpg.rf.8355a7d18a18b93453e7494ecb21f78b.jpg,1,1,1,0,0,0.9159724116325378
image_131_jpg.rf.4d298b18bc67a48776dd5e4439000c6f.jpg,1,1,1,0,0,0.9127975106239319
image_131_jpg.rf.73bbc38980934dfe1f2846c7f34c4147.jpg,1,1,1,0,0,0.9103862047195435
image_131_jpg.rf.c57c30071ae8adad38f935d5a9965a24.jpg,1,1,1,0,0,0.9291267395019531
image_132_jpg.rf.dd1b2e87f565bd6b08b7d409e8b55de5.jpg,1,1,1,0,0,0.9134376049041748
image_132_jpg.rf.e7c90dccd689f61a32f6b41ca26c2530.jpg,1,1,1,0,0,0.9203290939331055
image_132_jpg.rf.fc7341f75f209a4b57f68d806ea405cc.jpg,1,1,1,0,0,0.9140433073043823
image_133_jpg.rf.45caac625c898fb00b426e0ee0527e70.jpg,1,2,1,1,0,0.8171497583389282
image_133_jpg.rf.7781a62cfa0c6a231e4ec85e1b47c831.jpg,1,1,1,0,0,0.9086710810661316
image_133_jpg.rf.792e4c246e3d913c48ce29d471c29bf6.jpg,1,1,1,0,0,0.9096567630767822
image_136_jpg.rf.39780b9952b28b49661bfc915c69e6df.jpg,1,1,1,0,0,0.9108349680900574
image_136_jpg.rf.8b7a842dd9c2b66f78a44e2467047ce2.jpg,1,1,1,0,0,0.9139885306358337
image_136_jpg.rf.f58ec5be6833ee9007bc71e270ae1261.jpg,1,1,1,0,0,0.9185992479324341
image_137_jpg.rf.6eb44f856b6ada9c38bf20c54ef593d5.jpg,1,1,1,0,0,0.9214232563972473
image_137_jpg.rf.7323891c72cf0bb7ca8752309ea46cc6.jpg,1,1,1,0,0,0.9166144728660583
image_137_jpg.rf.e132248a6a3548b399d40607df195976.jpg,1,1,1,0,0,0.9120558500289917
image_138_jpg.rf.26df7ca159a953a8ab808f650f91d13b.jpg,1,1,1,0,0,0.9268959164619446
image_138_jpg.rf.2e0de7b8ccbc976a25849c5ba50149fa.jpg,1,1,1,0,0,0.9038163423538208
image_138_jpg.rf.f5a5e4c66aa28dbb48fbcf9a29b0988e.jpg,1,1,1,0,0,0.9219340682029724
image_147_jpg.rf.1827ab3c0b4d6b012226eae5ab47ae1f.jpg,2,2,2,0,0,0.9112042784690857
image_147_jpg.rf.820c65ac7ae1259464edd5e42f0d9f99.jpg,2,2,2,0,0,0.9143671691417694
image_147_jpg.rf.9925b4496fb0f3c0384c154b81429f6f.jpg,2,2,2,0,0,0.9129020571708679
image_1499_jpg.rf.a9078b9c03efe7e4092238a59711b53f.jpg,1,2,1,1,0,0.6706809550523758
image_1499_jpg.rf.d66044df4f0533c4d88732e4e0e03043.jpg,1,1,1,0,0,0.9165429472923279
image_1499_jpg.rf.ffbea603d8f751b36565e7ca9385c4b6.jpg,1,1,1,0,0,0.9207299947738647
image_149_jpg.rf.07a2280da3a3d7d6328103a799388e15.jpg,2,2,2,0,0,0.926406592130661
image_149_jpg.rf.c8117fbd308eb065d2ba8a8ed1171970.jpg,2,3,2,1,0,0.8056513468424479
image_149_jpg.rf.ce7a89e6f16d34c54de637a77294d183.jpg,2,2,2,0,0,0.9307898283004761
image_150_jpg.rf.2cbed716ad4cae1effebb4b013e34915.jpg,2,2,2,0,0,0.9334917068481445
image_150_jpg.rf.6a416d4afb26b32496bab498e7217904.jpg,2,2,2,0,0,0.8990516662597656
image_150_jpg.rf.9acf208d048b3f66f427295b3ccd7575.jpg,2,2,2,0,0,0.889885276556015
image_1542_jpg.rf.0912e4d9008f1ee656c9bf71225c783d.jpg,5,5,5,0,0,0.8677239775657654
image_1542_jpg.rf.b518c8236231c4cb00f3b9a7c8af2fa0.jpg,5,5,5,0,0,0.7982743620872498
image_1542_jpg.rf.fe661ab25bb187f9d7139485c8b6d30f.jpg,5,5,5,0,0,0.860818064212799
image_154_jpg.rf.4354352d542bbb756d392db8b61b14f2.jpg,1,1,1,0,0,0.9132806658744812
image_154_jpg.rf.850c23de0894a1f0546ca4ce4aa61dd4.jpg,1,1,1,0,0,0.9161046147346497
image_154_jpg.rf.a0a43a5d77f40e3d1614b5136dac0cde.jpg,1,1,1,0,0,0.9294928312301636
image_1551_jpg.rf.05e8ec44c487782c88a44cb8c131772c.jpg,4,7,4,3,0,0.8353664449283055
image_1551_jpg.rf.8129cf04d5c8c6faa7573ab54edbdfe9.jpg,4,6,4,2,0,0.7914223273595175
image_1551_jpg.rf.e7bcb92b25431838fbded5e9968b6323.jpg,4,5,4,1,0,0.8022824406623841
image_157_jpg.rf.5a783fbb035361ff6583b5d4557133b8.jpg,1,1,1,0,0,0.9051406979560852
image_157_jpg.rf.73181294d2e4e81a4ed2f2dcbd2e0fc2.jpg,1,1,1,0,0,0.9146977663040161
image_157_jpg.rf.93b54cf30c198c65564e442140153aca.jpg,1,1,1,0,0,0.9108313918113708
image_158_jpg.rf.1dd3fa4e8338ab5673fac25ae89227ac.jpg,1,1,1,0,0,0.9157811999320984
image_158_jpg.rf.ef3140dfcf2cbc999dc86d7293191e9a.jpg,1,1,1,0,0,0.9205167889595032
image_158_jpg.rf.f32da52babe9657a43e1722e557beb31.jpg,1,1,1,0,0,0.9271540641784668
image_1614_jpg.rf.07a2221611ca8564f11540a4f538f5c6.jpg,1,1,1,0,0,0.9170401096343994
image_1614_jpg.rf.216502c67371ef9dd06c126631b053c7.jpg,1,1,1,0,0,0.9008814692497253
image_1614_jpg.rf.ac890fdbde7fa0895a37f32764cefe41.jpg,1,1,1,0,0,0.868543267250061
image_1619_jpg.rf.3b66c57b8c83e1181222eaeba56ee168.jpg,4,4,4,0,0,0.9039236605167389
image_1619_jpg.rf.a8b769f57358a7c97e12b2b79a5bca31.jpg,4,4,4,0,0,0.899024024605751
image_1619_jpg.rf.e96e0cf06842bb672669231a15343d2b.jpg,4,4,4,0,0,0.9095339626073837
image_162_jpg.rf.01b49b2fa8d092282c483a46d1b1bce9.jpg,4,4,4,0,0,0.9216941744089127
image_162_jpg.rf.9cb04256dec787588fecdf1a5c958dc0.jpg,4,4,4,0,0,0.9229919612407684
image_162_jpg.rf.b9d02862f3df5d4637f3910d44de95e2.jpg,4,5,4,1,0,0.8660227656364441
image_1631_jpg.rf.45f667fd2ea4f2238a79f2a920f0cf8d.jpg,4,5,4,1,0,0.8505443215370179
image_1631_jpg.rf.5459d9835aa0cdb7e4699d269738be8f.jpg,4,6,4,2,0,0.8427359163761139
image_1631_jpg.rf.a7ce0207387336adfef8f07079af5ec1.jpg,4,5,4,1,0,0.8292980670928956
image_167_jpg.rf.19fa0e44fe1257717b6c87c64fab5bd6.jpg,1,1,1,0,0,0.9052335023880005
image_167_jpg.rf.9bad08409766e9868ac005c0cf5c5e4e.jpg,1,1,1,0,0,0.9151211380958557
image_167_jpg.rf.fa19604f73790c2bd5a2cf80dc323b73.jpg,1,1,1,0,0,0.9049429893493652
image_169_jpg.rf.3e001f238586f2810663571f946a3833.jpg,2,0,0,0,2,0
image_169_jpg.rf.9a878e9756fb29522f9964583c535260.jpg,2,1,1,0,1,0.34363988041877747
image_169_jpg.rf.b4a0cd9a2b6af578cfe226f58ed7c9a5.jpg,2,0,0,0,2,0
image_1733_jpg.rf.21c4b9ed2a72e7c33cf75e0d01d79b83.jpg,1,1,1,0,0,0.9006611108779907
image_1733_jpg.rf.381f250e79965848ded952b25eefb5aa.jpg,1,1,1,0,0,0.8578218221664429
image_1733_jpg.rf.711bb5842adf2e6eb0faad7e88168329.jpg,1,2,1,1,0,0.624594509601593
image_1781_jpg.rf.33a3b3215341b6c4943d35ed0f533ac4.jpg,2,3,2,1,0,0.907900075117747
image_1781_jpg.rf.7ea3211fa5e2eec5005db45828306092.jpg,2,3,2,1,0,0.8960102796554565
image_1781_jpg.rf.c753ae74e31adf801747fd072d9b800d.jpg,2,3,2,1,0,0.7608510156472524
image_1802_jpg.rf.5df59602a9a9c008357265f561155927.jpg,1,1,1,0,0,0.9047390222549438
image_1802_jpg.rf.6cb979d07bc50b4cc64549d0aca2599a.jpg,1,2,1,1,0,0.5986290574073792
image_1802_jpg.rf.d016d0593d11721a5f2aa93d114d5c89.jpg,1,1,1,0,0,0.8625978827476501
image_1838_jpg.rf.0ec7b1e9032c1a8550240eeaf6a49285.jpg,4,4,4,0,0,0.8894151449203491
image_1838_jpg.rf.117cbd43ed47a1e2cd0682a84a385c60.jpg,4,4,4,0,0,0.9128886014223099
image_1838_jpg.rf.a52da4acd778063ea9f09f54da9512bb.jpg,4,4,4,0,0,0.9168383926153183
image_1849_jpg.rf.45b193d88d0d6948c13b509584991136.jpg,2,2,2,0,0,0.8972319662570953
image_1849_jpg.rf.84b9aed7d589b0c0a4e3e4842d55c40d.jpg,2,2,2,0,0,0.8906535506248474
image_1849_jpg.rf.97ce43a6be2f1f4450ebc185d2f90fad.jpg,2,2,2,0,0,0.9172373414039612
image_1851_jpg.rf.442b1b6868a1009b1b5071ee4ff59497.jpg,2,5,2,3,0,0.6835915684700012
image_1851_jpg.rf.775f580d65b5262ad76957b76ba3b9f2.jpg,2,4,2,2,0,0.7629258036613464
image_1851_jpg.rf.b4de6197f3dd27363c450ee9a6ffd6bf.jpg,2,5,2,3,0,0.8332431435585022
image_1875_jpg.rf.2be0260257039c0d274fd4b073169da3.jpg,3,3,3,0,0,0.8777214090029398
image_1875_jpg.rf.6bd54ead451d88e9852ba0ef00c08134.jpg,3,3,3,0,0,0.8949214418729147
image_1875_jpg.rf.bc04efddfcfb03122c032d945541af0a.jpg,3,3,3,0,0,0.8967946767807007
image_351_jpg.rf.1642616afb7da21eff41416de522f938.jpg,1,1,1,0,0,0.8681741952896118
image_351_jpg.rf.d53953a98550db3f3d8b2e3583002c61.jpg,1,1,1,0,0,0.8685830235481262
image_351_jpg.rf.da70a7426e9ec6652c553b92bb9d36a6.jpg,1,1,1,0,0,0.8554105758666992
image_360_jpg.rf.4b39b5acf08acf67c34e6ee996838716.jpg,1,1,1,0,0,0.8970754146575928
image_360_jpg.rf.99de894d54d284e3ad6b995542999bef.jpg,1,1,1,0,0,0.8999456763267517
image_360_jpg.rf.c9b356715722e25cc0533fb0afac67b9.jpg,1,1,1,0,0,0.8977203965187073
image_498_jpg.rf.7e63c148ba9cc03a9c6d3460ed883e48.jpg,1,1,1,0,0,0.9253550171852112
image_498_jpg.rf.e4ad33cd85d4d81b3e8a68d396e6969a.jpg,1,1,1,0,0,0.9289452433586121
image_498_jpg.rf.ef081fde6089bead1161adf6e04a7de1.jpg,1,1,1,0,0,0.9378648400306702
image_715_jpg.rf.5f80d11fb48191be06029b9bf0e8d23f.jpg,1,1,1,0,0,0.8450652956962585
image_715_jpg.rf.672fe42ab3385f6e7f05ae50e12100e9.jpg,1,1,1,0,0,0.8606885671615601
image_715_jpg.rf.6c2961cdd0cf04563e4012a6731cd948.jpg,1,1,1,0,0,0.8734047412872314
image_716_jpg.rf.83c4e85992e9c36795d4137fb5dbc7f9.jpg,1,1,1,0,0,0.8312144875526428
image_716_jpg.rf.d13d5cfcfe74425c74fd2a8ab1f85253.jpg,1,1,1,0,0,0.8787137269973755
image_716_jpg.rf.e4d2704a3bb360c085e60f1a9184c97e.jpg,1,1,1,0,0,0.8773933053016663
image_717_jpg.rf.434997407104edc11e38f4012c372066.jpg,1,1,1,0,0,0.87728351354599
image_717_jpg.rf.54bcd57717dff068cee35843e4363986.jpg,1,1,1,0,0,0.8819175958633423
image_717_jpg.rf.88fcf6f05827af526bf3119f2d1a7d24.jpg,1,1,1,0,0,0.8708878755569458
image_815_jpg.rf.3e4b1aef5cf7132e6c09f583ea7e5e0f.jpg,1,1,1,0,0,0.908696711063385
image_815_jpg.rf.41cae3a72e7e2b9920ed0eec685f6e3a.jpg,1,1,1,0,0,0.8925046324729919
image_815_jpg.rf.c5147aff50a012a23020d7978adc6302.jpg,1,1,1,0,0,0.912026584148407
image_817_jpg.rf.0a0ddf065cb2379279f1d08de76e5fa4.jpg,1,1,1,0,0,0.9359556436538696
image_817_jpg.rf.43b583aecb45bda90acb1c20c7428f75.jpg,1,1,1,0,0,0.9337090253829956
image_817_jpg.rf.6d7b0a607b87acba2452c06628cc6650.jpg,1,1,1,0,0,0.9232707619667053
image_829_jpg.rf.59c585593eede5a298fa18de51849baa.jpg,1,1,1,0,0,0.9266242384910583
image_829_jpg.rf.666ae7cdad2646b03e86f8a88e0e4e51.jpg,1,1,1,0,0,0.9335165023803711
image_829_jpg.rf.6e5559f65ea67cf400b4fc7079713888.jpg,1,1,1,0,0,0.9280272126197815
image_831_jpg.rf.2904a88d239e4bf59796082f14ea063a.jpg,1,1,1,0,0,0.9101112484931946
image_831_jpg.rf.7b1d15b84e03597f0937348040727afa.jpg,1,1,1,0,0,0.9117310047149658
image_831_jpg.rf.b75098cbfc16c9a6fdb97d86f24898b3.jpg,1,1,1,0,0,0.9180512428283691
image_841_jpg.rf.1f075fefe2b62efd68d97feefaa5a1d2.jpg,1,1,1,0,0,0.9341163635253906
image_841_jpg.rf.b58c548f46b6ad5e74c2765db992c00f.jpg,1,1,1,0,0,0.8910885453224182
image_841_jpg.rf.c0e81de319c32886086c880644fc3aa9.jpg,1,1,1,0,0,0.9102545976638794
image_842_jpg.rf.192673ed1369c040234467a1c544a9b6.jpg,1,1,1,0,0,0.9268242120742798
image_842_jpg.rf.7384308a35d82eb0a66489126e48f6d9.jpg,1,1,1,0,0,0.949433445930481
image_842_jpg.rf.a9815cf76b66e8ddffb48cc8f80cde2b.jpg,1,1,1,0,0,0.9205305576324463
image_843_jpg.rf.21032d8930eb1dba6324f291eb781fce.jpg,1,1,1,0,0,0.9442386031150818
image_843_jpg.rf.d099557499598156f442a489aac7bc04.jpg,1,1,1,0,0,0.9294214844703674
image_843_jpg.rf.e4fb6f8c846681f6ce07a8f43a2159e6.jpg,1,1,1,0,0,0.9461069703102112
image_881_jpg.rf.13061d7dbf94faf250e8c0f10e43646c.jpg,1,1,1,0,0,0.8731526732444763
image_881_jpg.rf.2b24f312047ba6b004034dfd35ff8fec.jpg,1,1,1,0,0,0.8395652770996094
image_881_jpg.rf.e354369b1e3d7d05c6bd5e1edeb2a37e.jpg,1,1,1,0,0,0.8484801054000854
